589 -74.6909 129.191
590 -74.1377 128.209
591 -73.5535 127.201
592 -72.9745 126.198
593 -72.4378 125.235
594 -71.9741 124.347
595 -71.6043 123.562
596 -71.337 122.897
597 -71.1686 122.359
598 -71.088 121.944
599 -71.0821 121.645
600 -71.1405 121.456
601 -71.2606 121.376
602 -71.4485 121.411
603 -71.7169 121.572
604 -72.0785 121.872
605 -72.539 122.314
606 -73.0902 122.892
607 -73.7079 123.581
608 -74.3582 124.347
609 -75.0054 125.15
610 -75.6212 125.953
611 -76.1917 126.729
612 -76.7231 127.467
613 -77.2396 128.164
614 -77.7785 128.826
615 -78.3789 129.459
616 -79.0726 130.06
617 -79.8706 130.615
618 -80.7635 131.103
619 -81.7219 131.496
620 -82.6975 131.769
621 -83.6339 131.903
622 -84.4762 131.891
623 -85.1793 131.741
624 -85.7124 131.474
625 -86.0621 131.117
626 -86.2305 130.701
627 -86.2313 130.254
628 -86.0851 129.796
629 -85.8127 129.342
630 -85.4324 128.9
631 -84.9594 128.476
632 -84.4057 128.077
633 -83.7848 127.713
634 -83.1133 127.398
635 -82.4122 127.146
636 -81.7062 126.973
637 -81.019 126.891
638 -80.3731 126.904
639 -79.7843 127.011
640 -79.2548 127.198
641 -78.7729 127.443
642 -78.3146 127.714
643 -77.8459 127.977
644 -77.3317 128.198
645 -76.7446 128.351
646 -76.0739 128.417
647 -75.3314 128.393
648 -74.5499 128.29
649 -73.7776 128.129
650 -73.0713 127.939
651 -72.4841 127.75
652 -72.0546 127.583
653 -71.8048 127.453
654 -71.7406 127.362
655 -71.8549 127.305
656 -72.1347 127.275
657 -72.5673 127.269
658 -73.1419 127.289
659 -73.8485 127.351
660 -74.6756 127.472
661 -75.6046 127.668
662 -76.6054 127.944
663 -77.6325 128.285
664 -78.6264 128.653
665 -79.5221 128.995
666 -80.2583 129.253
667 -80.7888 129.376
668 -81.0917 129.336
669 -81.1728 129.131
670 -81.0635 128.786
671 -80.8148 128.349
672 -80.4877 127.877
673 -80.1372 127.422
674 -79.8001 127.019
675 -79.491 126.68
